miy			Mixtec, Ayutla
miz			Mixtec, Coatzospan
mja			Mahei
mjc			Mixtec, San Juan Colorado
mjd			Maidu, Northwest
mje			Muskum
mjg			Tu
mjh			Mwera (Nyasa)
mji			Kim Mun
mjj			Mawak
mjk			Matukar
mjl			Mandeali
mjm			Medebur
mjn			Ma (Papua New Guinea)
mjo			Malankuravan
mjp			Malapandaram
mjq			Malaryan
mjr			Malavedan
mjs			Miship
mjt			Sauria Paharia
mju			Manna-Dora
mjv			Mannan
mjw			Karbi
mjx			Mahali
mjy			Mahican
mjz			Majhi
mka			Mbre
mkb			Mal Paharia
mkc			Siliput
mkd	mkd	mk	Macedonian
mke			Mawchi
mkf			Miya
mkg			Mak (China)
mki			Dhatki
mkj			Mokilese
mkk			Byep
mkl			Mokole
mkm			Moklen
mkn			Malay, Kupang
mko			Mingang Doso
mkp			Moikodi
mkq			Miwok, Bay
mkr			Malas
mks			Mixtec, Silacayoapan
mkt			Vamale
mku			Maninka, Konyanka
mkv			Mafea
mkw			Kituba (Congo)
mkx			Manobo, Cinamiguin
mky			Makian, East
mkz			Makasae
mla			Malo
mlb			Mbule
mlc			Cao Lan
mld			Malakhel
mle			Manambu
mlf			Mal
mlg	mlg	mg	Malagasy
mlh			Mape
mli			Malimpung
mlj			Miltu
mlk			Malakote
mll			Malua Bay
mlm			Mulam
mln			Malango
mlo			Mlomp
mlp			Bargam
mlq			Maninkakan, Western
mlr			Vame
mls			Masalit
mlt	mlt	mt	Maltese
mlu			To'abaita
mlv			Motlav
mlw			Moloko
mlx			Malfaxal
mly			Malay (specific)
mlz			Malaynon
mma			Mama
mmb			Momina
mmc			Mazahua, Michoacán
mmd			Maonan
mme			Mae
mmf			Mundat
mmg			Ambrym, North
mmh			Mehináku
mmi			Musar
mmj			Majhwar
mmk			Mukha-Dora
mml			Man Met
mmm			Maii
mmn			Mamanwa
mmo			Buang, Mangga
mmp			Musan
mmq			Musak
mmr			Hmong, Western Xiangxi
mms			Mam, Southern
mmt			Malalamai
mmu			Mmaala
mmv			Miriti
mmw			Emae
mmx			Madak
mmy			Migaama
mmz			Mabaale
mna			Mbula
mnb			Muna
mnc	mnc		Manchu
mnd			Mondé
mne			Naba
mnf			Mundani
mng			Mnong, Eastern
mnh			Mono (Democratic Republic of Congo)
mni	mni		Manipuri
mnj			Munji
mnk			Mandinka
mnl			Tiale
mnm			Mapena
mnn			Mnong, Southern
mnp			Chinese, Min Bei
mnq			Minriq
mnr			Mono (USA)
mns			Mansi
mnt			Maykulan
mnu			Mer
mnv			Rennell-Belona
mnw			Mon
mnx			Manikion
mny			Manyawa
mnz			Moni
moa			Mwan
mob			Moinba
moc			Mocoví
mod			Mobilian
moe			Montagnais
mof			Mohegan-Montauk-Narragansett
mog			Mongondow
moh	moh		Mohawk
moi			Mboi
moj			Monzombo
mok			Morori
mol	mol	mo	Moldavian
mom			Monimbo
mon	mon	mn	Mongolian
moo			Monom
mop			Mopán Maya
moq			Mor (Bomberai Peninsula)
mor			Moro
mos	mos		Mossi
mot			Barí
mou			Mogum
mov			Mohave
mow			Moi (Congo)
mox			Molima
moy			Shekkacho
moz			Mukulu
mpa			Mpoto
mpb			Mullukmulluk
mpc			Mangarayi
mpd			Machinere
mpe			Majang
mpf			Mam, Tajumulco
mpg			Marba
mph			Maung
mpi			Mpade
mpj			Martu Wangka
mpk			Mbara (Chad)
mpl			Watut, Middle
mpm			Mixtec, Yosondúa
mpn			Mindiri
mpo			Miu
mpp			Migabac
mpq			Matís
mpr			Vangunu
mps			Dadibi
mpt			Mian
mpu			Makuráp
mpv			Munkip
mpw			Mapidian
mpx			Misima-Paneati
mpy			Mapia
mpz			Mpi
mqa			Maba (Indonesia)
mqb			Mbuko
mqc			Mangole
mqd			Madang
mqe			Matepi
mqf			Momuna
mqg			Malay, Kota Bangun Kutai
mqh			Mixtec, Tlazoyaltepec
mqi			Mariri
mqj			Mamasa
mqk			Manobo, Rajah Kabunsuwan
mql			Mbelime
mqm			Marquesan, South
mqn			Moronene
mqo			Modole
mqp			Manipa
mqq			Minokok
mqr			Mander
mqs			Makian, West
mqt			Mok
mqu			Mandari
mqv			Mosimo
mqw			Murupi
mqx			Mamuju
mqy			Manggarai
mqz			Malasanga
mra			Mlabri
mrb			Marino
mrc			Maricopa
mrd			Magar, Western
mre			Martha's Vineyard Sign Language
mrf			Elseng
mrg			Miri
mrh			Chin, Mara
mri	mri	mi	Maori
mrj			Mari, Western
mrk			Hmwaveke
mrl			Mortlockese
mrm			Merlav
mrn			Cheke Holo
mro			Mru
mrp			Morouas
mrq			Marquesan, North
mrr			Maria (India)
mrs			Maragus
mrt			Marghi Central
mru			Mono (Cameroon)
mrv			Mangareva
mrw			Maranao
mrx			Maremgi
mry			Mandaya, Karaga
mrz			Marind
msa	msa	ms	Malay (generic)
msb			Masbatenyo
msc			Maninka, Sankaran
msd			Yucatec Maya Sign Language
mse			Musey
msf			Mekwei
msg			Moraid
msh			Malagasy, Masikoro
msi			Malay, Sabah
msj			Ma (Democratic Republic of Congo)
msk			Mansaka
msl			Molof
msm			Manobo, Agusan
msn			Mosina
mso			Mombum
msp			Maritsauá
msq			Caac
msr			Mongolian Sign Language
mss			Masela, West
mst			Mandaya, Cataelano
msu			Musom
msv			Maslam
msw			Mansoanka
msx			Moresada
msy			Aruamu
msz			Momare
mta			Manobo, Cotabato
mtb			Anyin Morofo
mtc			Munit
mtd			Mualang
mte			Mono (Solomon Islands)
mtf			Murik
mtg			Una
mth			Munggui
mti			Maiwa (Papua New Guinea)
mtj			Moskona
mtk			Mbe'
mtl			Montol
mtm			Mator
mtn			Matagalpa
mto			Mixe, Totontepec
mtp			Wichí Lhamtés Nocten
mtq			Muong
mtr			Mewari
mts			Yora
mtt			Mota
mtu			Mixtec, Tututepec
mtv			Asaro'o
mtw			Magahat
mtx			Mixtec, Tidaá
mty			Nabi
mtz			Tacanec
mua			Mundang
mub			Mubi
muc			Mbu'
mud			Aleut, Mednyj
mue			Media Lengua
mug			Musgu
muh			Mündü
mui			Musi
muj			Mabire
muk			Mugom
mul	mul		Multiple languages
mum			Maiwala
muo			Nyong
mup			Malvi
muq			Hmong, Eastern Xiangxi
mur			Murle
mus	mus		Creek
mut			Muria, Western
muu			Yaaku
muv			Muthuvan
muw			Mundari
mux			Mbo-Ung
muy			Muyang
muz			Mursi
mva			Manam
mvb			Mattole
mvc			Mam, Central
mvd			Mamboru
mve			Marwari (Pakistan)
mvf			Mongolian, Peripheral
mvg			Mixtec, Yucuañe
mvh			Mire
mvi			Miyako
mvj			Mam, Todos Santos Cuchumatán
mvk			Mekmek
mvl			Mbara (Australia)
mvm			Muya
mvn			Minaveha
mvo			Marovo
mvp			Duri
mvq			Moere
mvr			Marau
mvs			Massep
mvt			Mpotovoro
mvu			Marfa
mvv			Tagal Murut
mvw			Machinga
mvx			Meoswar
mvy			Kohistani, Indus
mvz			Mesqan
mwa			Mwatebu
mwb			Juwal
mwc			Are
mwd			Mudbura
mwe			Mwera (Chimwera)
mwf			Murrinh-Patha
mwg			Aiklep
mwh			Mouk-Aria
mwi			Labo
mwj			Maligo
mwk			Maninkakan, Kita
mwl	mwl		Mirandese
mwm			Sar
mwn			Nyamwanga
mwo			Maewo, Central
mwp			Kala Lagaw Ya
mwq			Chin, Mün
mwr	mwr		Marwari
mws			Mwimbi-Muthambi
mwt			Moken
mwu			Mittu
mwv			Mentawai
mww			Hmong Daw
mwx			Mediak
mwy			Mosiro
mwz			Moingi
mxa			Mixtec, Northwest Oaxaca
mxb			Mixtec, Tezoatlán
mxc			Manyika
mxd			Modang
mxe			Mele-Fila
mxf			Malgbe
mxg			Mbangala
mxh			Mvuba
mxi			Mozarabic
mxj			Miju-Mishmi
mxk			Monumbo
mxl			Gbe, Maxi
mxm			Meramera
mxn			Moi (Indonesia)
mxo			Mbowe
mxp			Mixe, Tlahuitoltepec
mxq			Mixe, Juquila
mxr			Kayan, Murik
mxs			Mixtec, Huitepec
mxt			Mixtec, Jamiltepec
mxu			Mada (Cameroon)
mxv			Mixtec, Metlatónoc
mxw			Namo
mxx			Mahou
mxy			Mixtec, Southeastern Nochixtlán
mxz			Masela, Central
mya	mya	my	Burmese
myb			Mbay
myc			Mayeka
myd			Maramba
mye			Myene
myf			Bambassi
myg			Manta
myh			Makah
myi			Mina (India)
myj			Mangayat
myk			Senoufo, Mamara
myl			Moma
mym			Me'en
myo			Anfillo
myp			Pirahã
myq			Maninka, Forest
myr			Muniche
mys			Mesmes
myt			Mandaya, Sangab
myu			Mundurukú
myv	myv		Erzya
myw			Muyuw
myx			Masaba
myy			Macuna
myz			Mandaic, Classical
mza			Mixtec, Santa María Zacatepec
mzb			Tumzabt
mzc			Madagascar Sign Language
mzd			Malimba
mze			Morawa
mzf			Aiku
mzg			Monastic Sign Language
mzh			Wichí Lhamtés Güisnay
mzi			Mazatec, Ixcatlán
mzj			Manya
mzk			Mambila, Nigeria
mzl			Mixe, Mazatlán
mzm			Mumuye
mzn			Mazanderani
mzo			Matipuhy
mzp			Movima
mzq			Mori Atas
mzr			Marúbo
mzs			Macanese
mzt			Mintil
mzu			Inapang
mzv			Manza
mzw			Deg
mzx			Mawayana
mzy			Mozambican Sign Language
mzz			Maiadomu
nab			Nambikuára, Southern
nac			Narak
nad			Nijadali
nae			Naka'ela
naf			Nabak
nag			Naga Pidgin
naj			Nalu
nak			Nakanai
nal			Nalik
nam			Nangikurrunggurr
nan			Chinese, Min Nan
nao			Naaba
nap	nap		Neapolitan
naq			Nama (Namibia)
nar			Iguta
nas			Naasioi
nat			Hungworo
nau	nau	na	Nauru
nav	nav	nv	Navajo
naw			Nawuri
nax			Nakwi
nay			Narrinyeri
naz			Nahuatl, Coatepec
nba			Nyemba
nbb			Ndoe
nbc			Naga, Chang
nbd			Ngbinda
nbe			Naga, Konyak
nbf			Naxi
nbg			Nagarchal
nbh			Ngamo
nbi			Naga, Mao
nbj			Ngarinman
nbk			Nake
nbl	nbl	nr	Ndebele, South
nbm			Ngbaka Ma'bo
nbn			Kuri
nbo			Nkukoli
nbp			Nnam
nbq			Nggem
nbr			Numana-Nunku-Gbantu-Numbu
nbs			Namibian Sign Language
nbt			Na
nbu			Naga, Rongmei
nbv			Ngamambo
nbw			Ngbandi, Southern
nbx			Ngura
nby			Ningera
nca			Iyo
ncb			Nicobarese, Central
ncc			Ponam
ncd			Nachering
nce			Yale
ncf			Notsi
ncg			Nisga'a
nch			Nahuatl, Central Huasteca
nci			Nahuatl, Classical
ncj			Nahuatl, Northern Puebla
nck			Nakara
ncl			Nahuatl, Michoacán
ncm			Nambo
ncn			Nauna
nco			Sibe
ncp			Ndaktup
ncr			Ncane
ncs			Nicaraguan Sign Language
nct			Naga, Chothe
ncu			Chumburung
ncx			Nahuatl, Central Puebla
ncz			Natchez
nda			Ndasa
ndb			Kenswei Nsei
ndc			Ndau
ndd			Nde-Nsele-Nta
nde	nde	nd	Ndebele, North
ndf			Nadruvian
ndg			Ndengereko
ndh			Ndali
ndi			Samba Leko
ndj			Ndamba
ndk			Ndaka
ndl			Ndolo
ndm			Ndam
ndn			Ngundi
ndo	ndo	ng	Ndonga
ndp			Ndo
ndq			Ndombe
ndr			Ndoola
nds	nds		Low German; Low Saxon
ndt			Ndunga
ndu			Dugun
ndv			Ndut
ndw			Ndobo
ndx			Nduga
ndy			Lutos
ndz			Ndogo
nea			Ngad'a, Eastern
neb			Toura (Côte d'Ivoire)
nec			Nedebang
ned			Nde-Gbite
nee			Kumak
nef			Nefamese
neg			Negidal
neh			Nyenkha
nei			Hittite, Neo-
nej			Neko
nek			Neku
nem			Nemi
nen			Nengone
neo			Ná-Meo
nep	nep	ne	Nepali
neq			Mixe, North Central
ner			Yahadian
nes			Kinnauri, Bhoti
net			Nete
nev			Nyaheun
new	new		Newari
nex			Neme
ney			Neyo
nez			Nez Perce
nfa			Dhao
nfd			Ndun
nfg			Nyeng
nfk			Shakara
nfl			Ayiwo
nfr			Nafaanra
nfu			Mfumte
nga			Ngbaka
ngb			Ngbandi, Northern
ngc			Ngombe (Democratic Republic of Congo)
ngd			Ngando (Central African Republic)
nge			Ngemba
ngg			Ngbaka Manza
ngh			N/u
ngi			Ngizim
ngj			Ngie
ngk			Ngalkbun
ngl			Lomwe
ngm			Ngatik Men's Creole
ngn			Ngwo
ngo			Ngoni
ngp			Ngulu
ngq			Ngurimi
ngr			Nanggu
ngs			Gvoko
ngt			Ngeq
ngu			Nahuatl, Guerrero
ngv			Nagumi
ngw			Ngwaba
ngx			Nggwahyi
ngy			Tibea
ngz			Ngungwel
nhb			Beng
nhc			Nahuatl, Tabasco
nhd			Chiripá
nhe			Nahuatl, Eastern Huasteca
nhf			Nhuwala
nhg			Nahuatl, Tetelcingo
nhh			Nahari
nhi			Nahuatl, Tenango
nhj			Nahuatl, Tlalitzlipa
nhk			Nahuatl, Isthmus-Cosoleacaque
nhm			Nahuatl, Morelos
nhn			Nahuatl, Central
nho			Takuu
nhp			Nahuatl, Isthmus-Pajapan
nhq			Nahuatl, Huaxcaleca
nhr			Naro
nhs			Nahuatl, Southeastern Puebla
nht			Nahuatl, Ometepec
nhu			Noone
nhv			Nahuatl, Temascaltepec
nhw			Nahuatl, Western Huasteca
nhx			Nahuatl, Isthmus-Mecayapan
nhy			Nahuatl, Northern Oaxaca
nhz			Nahuatl, Santa María La Alta
nia	nia		Nias
nib			Nakama
nid			Ngandi
nie			Niellim
nif			Nek
nig			Ngalakan
nih			Nyiha
nii			Nii
nij			Ngaju
nik			Nicobarese, Southern
nil			Nila
nim			Nilamba
nin			Ninzo
nio			Nganasan
nir			Nimboran
nis			Nimi
nit			Kolami, Southeastern
niu	niu		Niuean
niv			Gilyak
niw			Nimo
nix			Hema
niy			Ngiti
niz			Ningil
nja			Nzanyi
njb			Naga, Nocte
njd			Ndonde Hamba
njh			Naga, Lotha
nji			Gudanji
njj			Njen
njl			Njalgulgule
njm			Naga, Angami
njn			Naga, Liangmai
njo			Naga, Ao
njr			Njerep
njs			Nisa
njt			Ndyuka-Trio Pidgin
nju			Ngadjunmaya
njx			Kunyi
njy			Njyem
nka			Nkoya
nkb			Naga, Khoibu
nkc			Nkongho
nkd			Koireng
nke			Duke
nkf			Naga, Inpui
nkg			Nekgini
nkh			Naga, Khezha
nki			Naga, Thangal
nkj			Nakai
nkk			Nokuku
nkm			Namat
nkn			Nkangala
nko			Nkonya
nkp			Niuatoputapu
nkr			Nukuoro
nks			Asmat, North
nku			Kulango, Bouna
nkw			Nkutu
nkx			Nkoroo
nky			Naga, Khiamniungan
nkz			Nkari
nla			Ngombale
nlc			Nalca
nld	nld	nl	Dutch
nle			Nyala, East
nlg			Gela
nli			Grangali
nlj			Nyali
nlk			Yali, Ninia
nll			Nihali
nln			Nahuatl, Durango
nlo			Ngul
nlr			Ngarla
nlu			Nchumbulu
nlv			Nahuatl, Orizaba
nlx			Nahali
nly			Nyamal
nma			Naga, Maram
nmb			Nambas, Big
nmc			Ngam
nmd			Ndumu
nme			Naga, Mzieme
nmf			Naga, Tangkhul
nmg			Ngumba
nmh			Naga, Monsang
nmi			Nyam
nmj			Ngombe (Central African Republic)
nmk			Namakura
nml			Ndemli
nmm			Manangba
nmn			!Xóõ
nmo			Naga, Moyon
nmp			Nimanbur
nmq			Nambya
nmr			Nimbari
nms			Letemboi
nmt			Namonuito
nmu			Maidu, Northeast
nmv			Ngamini
nmw			Nimoa
nmx			Nama (Papua New Guinea)
nmy			Namuyi
nmz			Nawdm
nna			Nyangumarta
nnb			Nande
nnc			Nancere
nnd			Ambae, West
nne			Ngandyera
nnf			Ngaing
nng			Naga, Maring
nnh			Ngiemboon
nni			Nuaulu, North
nnj			Nyangatom
nnk			Nankina
nnl			Naga, Northern Rengma
nnm			Namia
nnn			Ngete
nno	nno	nn	Norwegian Nynorsk
nnp			Naga, Wancho
nnq			Ngindo
nnr			Narungga
nns			Ningye
nnt			Nanticoke
nnu			Dwang
nnv			Nugunu (Australia)
nnw			Nuni, Southern
nnx			Ngong
nny			Nyangga
nnz			Nda'nda'
noa			Woun Meu
nob	nob	nb	Norwegian Bokmål
noc			Nuk
nod			Thai, Northern
noe			Nimadi
nof			Nomane
nog	nog		Nogai
noh			Nomu
noi			Noiri
nok			Nooksack
nom			Nocamán
non	non		Norse, Old
noo			Nootka
nop			Numanggang
noq			Ngongo
nor	nor	no	Norwegian
nos			Yi, Southern
not			Nomatsiguenga
nou			Ewage-Notu
nov			Novial
now			Nyambo
noy			Noy
noz			Nayi
npa			Nar Phu
npb			Nupbikha
nph			Naga, Phom
npn			Mondropolon
npo			Naga, Pochuri
nps			Nipsan
npu			Naga, Puimei
npy			Napu
nqg			Ede Nago
nqk			Ede Nago, Kura
nqm			Ndom
nqn			Nen
nra			Ngom
nrb			Nara
nrc			Noric
nre			Naga, Southern Rengma
nrg			Narango
nri			Naga, Chokri
nrl			Ngarluma
nrm			Narom
nrn			Norn
nrp			North Picene
nrr			Norra
nrt			Northern Kalapuya
nrx			Ngurmbur
nrz			Lala
nsa			Naga, Sangtam
nsc			Nshi
nse			Nsenga
nsg			Ngasa
nsh			Ngoshie
nsi			Nigerian Sign Language
nsk			Naskapi
nsl			Norwegian Sign Language
nsm			Naga, Sumi
nsn			Nehan
nso	nso		Sotho, Northern
nsp			Nepalese Sign Language
nsq			Miwok, Northern Sierra
nsr			Maritime Sign Language
nss			Nali
nst			Naga, Tase
nsw			Navut
nsx			Nsongo
nsz			Nisenan
nte			Nathembo
nti			Natioro
ntj			Ngaanyatjarra
ntk			Ikoma
ntm			Nateni
nto			Ntomba
ntp			Tepehuan, Northern
ntr			Delo
nts			Natagaimas
ntw			Nottoway
nty			Mantsi
ntz			Natanzi
nua			Yuaga
nuc			Nukuini
nud			Ngala
nue			Ngundu
nuf			Nusu
nug			Nungali
nuh			Ndunda
nui			Ngumbi
nuj			Nyole
nul			Nusa Laut
num			Niuafo'ou
nun			Nung (Myanmar)
nuo			Nguôn
nup			Nupe-Nupe-Tako
nuq			Nukumanu
nur			Nukuria
nus			Nuer
nut			Nung (Viet Nam)
nuu			Ngbundu
nuv			Nuni, Northern
nuw			Nguluwan
nux			Mehek
nuy			Nunggubuyu
nuz			Nahuatl, Tlamacazapa
nvh			Nasarian
nvm			Namiae
nwa			Nawathinehena
nwb			Nyabwa
nwc	nwc		Newari, Classical; Old Newari
nwe			Ngwe
nwi			Tanna, Southwest
nwm			Nyamusa-Molo
nwr			Nawaru
nwx			Newar, Middle
nwy			Nottoway-Meherrin
nxa			Nauete
nxd			Ngando (Democratic Republic of Congo)
nxe			Nage
nxg			Ngad'a
nxi			Nindi
nxj			Nyadu
nxl			Nuaulu, South
nxm			Numidian
nxn			Ngawun
nxr			Ninggerum
nxu			Narau
nxx			Nafri
nya	nya	ny	Chichewa; Nyanja
nyb			Nyangbo
nyc			Nyanga-li
nyd			Nyore
nye			Nyengo
nyf			Giryama
nyg			Nyindu
nyh			Nyigina
nyi			Ama (Sudan)
nyj			Nyanga
nyk			Nyaneka
nyl			Nyeu
nym	nym		Nyamwezi
nyn	nyn		Nyankole
nyo	nyo		Nyoro
nyp			Nyang'i
nyq			Nayini
nys			Nyunga
nyt			Nyawaygi
nyu			Nyungwe
nyv			Nyulnyul
nyw			Nyaw
nyx			Nganyaywana
nyy			Nyakyusa-Ngonde
nza			Mbembe, Tigon
nzb			Njebi
nzi	nzi		Nzima
nzk			Nzakara
nzm			Naga, Zeme
nzs			New Zealand Sign Language
nzu			Teke-Nzikou
nzy			Nzakambay
oaa			Orok
oac			Oroch
oar			Aramaic, Old
oav			Avar, Old
obi			Obispeño
obl			Oblo
obm			Moabite
obo			Manobo, Obo
obr			Burmese, Old
obt			Breton, Old
obu			Obulom
oca			Ocaina
occ			Occidental
och			Chinese, Old
oci	oci	oc	Occitan (post 1500); Provençal
oco			Cornish, Old
ocu			Matlatzinca, Atzingo
oda			Odut
odk			Od
odt			Dutch, Old
odu			Odual
ofo			Ofo
ofs			Frisian, Old
ofu			Efutop
ogb			Ogbia
ogc			Ogbah
oge			Georgian, Old
ogg			Ogbogolo
ogn			Ogan
ogo			Khana
ogu			Ogbronuagum
oht			Hittite, Old
ohu			Hungarian, Old
oia			Oirata
oin			One, Inebu
ojb			Ojibwa, Northwestern
ojc			Ojibwa, Central
ojg			Ojibwa, Eastern
oji	oji	oj	Ojibwa
ojp			Japanese, Old
ojs			Ojibwa, Severn
ojv			Ontong Java
ojw			Ojibwa, Western
oka			Okanagan
okb			Okobo
okd			Okodia
oke			Okpe (Southwestern Edo)
okh			Koresh-e Rostam
oki			Okiek
okj			Oko-Juwoi
okk			One, Kwamtim
okl			Old Kentish Sign Language
okm			Korean, Middle (10th - 16th cent.)
okn			Oki-No-Erabu
oko			Korean, Old (3rd - 9th cent.)
okr			Kirike
oks			Oko-Eni-Osayen
oku			Oku
okx			Okpe (Northwestern Edo)
ola			Walungge
old			Mochi
ole			Olekha
olm			Oloma
olo			Livvi
oma			Omaha-Ponca
omb			Ambae, East
omc			Mochica
ome			Omejes
omg			Omagua
omi			Omi
omk			Omok
oml			Ombo
omn			Minoan
omo			Utarmbung
omp			Manipuri, Old
omr			Marathi, Old
omt			Omotik
omu			Omurano
omw			Tairora, South
omx			Mon, Old
ona			Ona
onb			Lingao
one			Oneida
ong			Olo
oni			Onin
onj			Onjob
onk			One, Kabore
onn			Onobasulu
ono			Onondaga
onr			One, Northern
ons			Ono
ont			Ontenu
onu			Unua
onw			Nubian, Old
onx			Onin Based Pidgin
ood			Tohono O'odham
oog			Ong
oon			Önge
oor			Oorlams
oos			Ossetic, Old
opa			Okpamheri
ope			Persian, Old
opk			Kopkaka
opm			Oksapmin
opo			Opao
opt			Opata
opy			Ofayé
ora			Oroha
orc			Orma
ore			Orejón
org			Oring
orh			Oroqen
ori	ori	or	Oriya
ork			Orokaiva
orm	orm	om	Oromo
orn			Orang Kanaq
oro			Orokolo
orq			Orcish
orr			Oruma
ors			Orang Seletar
ort			Oriya, Adivasi
oru			Ormuri
orv			Russian, Old
orw			Oro Win
orx			Oro
orz			Ormu
osa	osa		Osage
osc			Oscan
osi			Osing
oso			Ososo
osp			Spanish, Old
oss	oss	os	Ossetian; Ossetic
ost			Osatu
osu			One, Southern
osx			Saxon, Old
ota	ota		Turkish, Ottoman (1500-1928)
otb			Tibetan, Old
otd			Dohoi
ote			Otomi, Mezquital
oti			Oti
otk			Turkish, Old
otl			Otomi, Tilapa
otm			Otomi, Eastern Highland
otn			Otomi, Tenango
otq			Otomi, Querétaro
otr			Otoro
ots			Otomi, Estado de México
ott			Otomi, Temoaya
otu			Otuke
otw			Ottawa
otx			Otomi, Texcatepec
oty			Tamil, Old
otz			Otomi, Ixtenco
oua			Tagargrent
oub			Glio-Oubi
oue			Oune
oui			Uighur, Old
oum			Ouma
oun			!O!ung
owi			Owiniga
owl			Welsh, Old
oyb			Oy
oyd			Oyda
oym			Wayampi
oyy			Oya'oya
ozm			Koonzime
pab			Parecís
pac			Pacoh
pad			Paumarí
pae			Pagibete
paf			Paranawát
pag	pag		Pangasinan
pah			Tenharim
pai			Pe
paj			Ipeka-Tapuia
pak			Parakanã
pal	pal		Pahlavi
pam	pam		Pampanga
pan	pan	pa	Panjabi
pao			Paiute, Northern
pap	pap		Papiamento
paq			Parya
par			Panamint
pas			Papasena
pat			Papitalai
pau	pau		Palauan
pav			Pakaásnovos
paw			Pawnee
pax			Pankararé
pay			Pech
paz			Pankararú
pbb			Páez
pbc			Patamona
pbe			Popoloca, Mezontla
pbf			Popoloca, Coyotepec
pbg			Paraujano
pbh			Eñepa
pbi			Parkwa
pbl			Mak (Nigeria)
pbn			Kpasam
pbo			Papel
pbp			Badyara
pbr			Pangwa
pbs			Pame, Central
pbt			Pashto, Southern
pbu			Pashto, Northern
pbv			Pnar
pby			Pyu
pbz			Palu
pca			Popoloca, Santa Inés Ahuatempan
pcb			Pear
pcc			Bouyei
pcd			Picard
pce			Palaung, Pale
pcf			Paliyan
pcg			Paniya
pch			Pardhan
pci			Duruwa
pcj			Parenga
pck			Chin, Paite
pcl			Pardhi
pcm			Pidgin, Nigerian
pcn			Piti
pcp			Pacahuara
pcr			Panang
pcw			Pyapun
pda			Anam
pdc			German, Pennsylvania
pdi			Pa Di
pdn			Podena
pdo			Padoe
pdt			Plautdietsch
pdu			Kayan
pea			Indonesian, Peranakan
peb			Pomo, Eastern
pec			Pesisir, Southern
ped			Mala (Papua New Guinea)
pee			Taje
pef			Pomo, Northeastern
peg			Pengo
peh			Bonan
pei			Chichimeca-Jonaz
pej			Pomo, Northern
pek			Penchal
pel			Pekal
pem			Phende
pen			Penesak
peo	peo		Persian, Old (ca.600-400 B.C.)
pep			Kunja
peq			Pomo, Southern
pes			Farsi, Western
pev			Pémono
pex			Petats
pey			Petjo
pez			Penan, Eastern
pfa			Pááfang
pfe			Peere
pfl			Pfaelzisch
pga			Arabic, Sudanese Creole
pgg			Pangwali
pgi			Pagi
pgk			Rerep
pgn			Paelignian
pgs			Pangseng
pgu			Pagu
pgy			Pongyong
pha			Pa-Hng
phd			Phudagi
phg			Phuong
phh			Phula
phk			Phake
phl			Phalura
phm			Phimbi
phn	phn		Phoenician
pho			Phunoi
phq			Phana'
phr			Pahari-Potwari
pht			Phu Thai
phu			Phuan
phv			Pahlavani
phw			Phangduwali
pia			Pima Bajo
pib			Yine
pic			Pinji
pid			Piaroa
pie			Piro
pif			Pingelapese
pig			Pisabo
pih			Pitcairn-Norfolk
pii			Pini
pij			Pijao
pil			Yom
pim			Powhatan
pin			Piame
pio			Piapoco
pip			Pero
pir			Piratapuyo
pis			Pijin
pit			Pitta Pitta
piu			Pintupi-Luritja
piv			Pileni
piw			Pimbwe
pix			Piu
piy			Piya-Kwonci
piz			Pije
pjt			Pitjantjatjara
pkb			Pokomo, Upper
pkc			Paekche
pkg			Pak-Tong
pkh			Pankhu
pkn			Pakanha
pko			Pökoot
pkp			Pukapuka
pks			Pakistan Sign Language
pkt			Maleng
pku			Paku
pla			Miani
plb			Polonombauk
plc			Palawano, Central
pld			Polari
ple			Palu'e
plg			Pilagá
plh			Paulohi
pli	pli	pi	Pali
plj			Polci
plk			Shina, Kohistani
pll			Palaung, Shwe
plm			Palembang
pln			Palenquero
plo			Popoluca, Oluta
plp			Palpa
plq			Palaic
plr			Senoufo, Palaka
pls			Popoloca, San Marcos Tlalcoyalco
plt			Malagasy, Plateau
plu			Palikúr
plv			Palawano, Southwest
plw			Palawano, Brooke's Point
ply			Bolyu
plz			Paluan
pma			Paama
pmb			Pambia
pmc			Palumata
pme			Pwaamei
pmi			Pumi, Northern
pmj			Pumi, Southern
pmk			Pamlico
pml			Lingua Franca
pmm			Pomo
pmn			Pam
pmo			Pom
pmq			Pame, Northern
pmr			Paynamar
pms			Piemontese
pmt			Tuamotuan
pmu			Panjabi, Mirpur
pmw			Miwok, Plains
pmx			Naga, Poumei
pmz			Pame, Southern
pna			Punan Bah-Biau
pnb			Panjabi, Western
pnc			Pannei
pne			Penan, Western
png			Pongu
pnh			Penrhyn
pni			Aoheng
pnm			Punan Batu 1
pnn			Pinai-Hagahai
pno			Panobo
pnp			Pancana
pnq			Pana (Burkina Faso)
pnr			Panim
pns			Ponosakan
pnt			Pontic
pnu			Bunu, Jiongnai
pnv			Pinigura
pnw			Panytyima
pnx			Phong-Kniang
pny			Pinyin
pnz			Pana (Central African Republic)
poa			Pokomam, Eastern
pob			Pokomchí, Western
poc			Pokomam, Central
pod			Ponares
poe			Popoloca, San Juan Atzingo
pof			Poke
pog			Potiguára
poh			Pokomchí, Eastern
poi			Popoluca, Highland
poj			Pokomo, Lower
pok			Pokangá
pol	pol	pl	Polish
pom			Pomo, Southeastern
